2020-09-01,BG,50,171,,-15,-2
2020-09-03,BG,59,179,,-18,-4
2020-09-04,BG,32,83,,-22,0
2020-09-05,BG,72,174,,-1,-6
2020-09-08,BG,51,139,,-14,-4
2020-09-09,BG,57,155,,-14,-5
2020-09-10,BG,57,154,,-17,-6
2020-09-11,BG,45,140,,-18,-7
2020-02-15,BG,-7,-15,,-3,
2020-02-21,BG,-5,-4,,-1,-1
2020-02-22,BG,-7,-23,,1,
2020-02-28,BG,-5,-8,,2,-1
2020-02-29,BG,-4,-9,,4,
2020-03-06,BG,1,22,,-7,1
2020-03-07,BG,12,12,,12,
2020-03-10,BG,-28,-18,,-17,8
2020-03-13,BG,-23,26,,-15,3
2020-03-14,BG,-52,-27,,-10,
2020-03-15,BG,-66,-37,,-26,
2020-03-17,BG,-53,-5,,-28,13
2020-03-20,BG,-57,-4,,-30,13
2020-03-21,BG,-65,-36,,-26,
2020-03-22,BG,-67,-23,,-25,
2020-03-23,BG,-61,-38,,-33,18
2020-03-24,BG,-66,-43,,-36,20
2020-03-25,BG,-63,-32,,-34,18
2020-03-26,BG,-63,-26,,-33,17
2020-03-27,BG,-60,-32,,-35,17
2020-03-28,BG,-65,-43,,-24,
2020-03-29,BG,-61,-16,,-17,
2020-03-31,BG,-57,-23,,-33,17
2020-04-01,BG,-61,-39,,-33,17
2020-04-03,BG,-55,-22,,-35,16
2020-04-04,BG,-68,-50,,-32,
2020-04-05,BG,-66,-30,,-28,
2020-04-07,BG,-49,-16,,-35,15
2020-04-10,BG,-50,-8,,-35,12
2020-04-11,BG,-57,-24,,-27,
2020-04-14,BG,-47,-7,,-36,14
2020-04-15,BG,-48,-17,,-37,16
2020-04-17,BG,-61,-6,,-74,
2020-04-18,BG,-67,-32,,-45,
2020-04-20,BG,-76,-37,,-80,
2020-04-21,BG,-48,-19,,-34,15
2020-04-24,BG,-45,-4,,-31,11
2020-04-25,BG,-53,-28,,-21,
2020-05-01,BG,-56,4,,-67,
2020-05-02,BG,-55,-25,,-30,
2020-05-03,BG,,-23,,-24,
2020-05-06,BG,-62,-17,,-73,
2020-05-09,BG,-31,18,,-11,
2020-05-16,BG,-18,31,,-8,
2020-05-22,BG,-23,21,,-19,6
2020-05-23,BG,-7,34,,0,
